learnum_pods,num_clients,avg_speed,cpu_m,mem_Mi,net_rx_KBps,net_tx_KBps,avg_latency_s,z1_bit,z2_bit,z3_bit,qt_sw_z1,qt_sw_z2,qt_sw_z3,total_stall,start_time,QoE
8,10,60,32,25,0,0,0.020615652526675483,189983388.701697,14650688346.487848,85044818851.13823,1.0,1.0,1.0,2.5056141,5.94e-05,11567607914.728184
8,10,70,26,25,21,912,0.022010037521286923,123020373.61601348,10566088892.586405,66234047464.10176,1.0,1.0,1.0,3.2077788,6.259999999999999e-05,8822736771.66495
8,10,80,0,25,0,0,0.022910050243987436,155549451.07068342,8953392406.213997,55842907164.109726,1.0,1.0,1.0,3.0553619999999997,0.00020800000000000001,7483853799.264299
8,10,90,0,25,0,0,0.021767540659077128,130896209.02234039,9696460549.450037,52700726403.18194,1.0,1.0,1.0,2.3743988,0.00024690000000000004,7300992085.312861
8,10,100,0,25,0,0,0.022035669975843702,97873376.8351492,7688329164.413739,43384027366.523705,1.0,1.0,1.0,2.1181863,0.00014780000000000001,5944579923.210886
8,10,110,0,25,0,0,0.020709447813235575,113247037.2807821,7000190900.233698,43460639532.09605,1.0,1.0,1.0,1.3685729999999998,7.070000000000001e-05,5825375052.467724
8,10,120,0,25,0,0,0.021965901770233442,139024514.84658343,6936057656.585835,43442879163.56568,1.0,1.0,1.0,2.2128845000000004,0.00021710000000000002,5828816597.550008
8,11,10,62,25,42,1772,0.023722800465217405,902184380.579641,75819352634.22337,457201431738.9379,1.0,1.0,1.0,24.446186272727275,6.699999999999999e-05,61515542661.02532
8,11,20,45,25,43,1592,0.02189181777069378,463839677.73242146,37461573101.79697,235180413280.36414,1.0,1.0,1.0,8.376068363636364,7.363636363636361e-05,31335043685.791092
8,11,30,45,25,33,1257,0.023635069803271434,298732880.67637366,22979648209.760014,140499127455.02087,1.0,1.0,1.0,8.362541727272728,0.00018899999999999996,18854955366.967804
8,11,40,53,26,33,1462,0.024738441323533148,220303608.13603628,16921636287.53379,99868068362.90466,1.0,1.0,1.0,7.216577909090909,0.0005308181818181818,13525346587.458885
8,11,50,36,25,0,0,0.02319766808139355,181124876.79366928,15261400740.086205,86369685479.17511,1.0,1.0,1.0,4.925976545454545,0.00033009090909090906,11816036087.507202
8,11,60,39,25,20,710,0.023796421987306436,165450435.59487638,11815362215.760012,69895197691.94981,1.0,1.0,1.0,5.141247636363636,6.145454545454546e-05,9468407494.15577
8,11,70,0,25,25,1730,0.022717526374135374,144126707.22595325,11779304163.749922,61008841047.43354,1.0,1.0,1.0,3.736153181818182,7e-05,8557633615.485745
8,11,80,0,26,0,0,0.020662056038626708,95640173.9480281,8567519499.932315,56096862812.87634,1.0,1.0,1.0,1.683734181818182,0.0003346363636363636,7390138294.796222
8,11,90,0,26,0,0,0.01993580088512512,133180391.63714434,9977468919.853966,58060958299.284004,1.0,1.0,1.0,1.3838978181818182,0.00012527272727272726,7894815881.093896
8,11,100,0,25,0,0,0.02732586760119925,88298289.69694293,7206267363.440577,39792802925.542244,1.0,1.0,1.0,4.246342818181818,5.736363636363636e-05,5482342548.770679
8,11,110,0,26,0,0,0.023065539224698228,97047779.3571649,6709781650.663796,40728985288.3932,1.0,1.0,1.0,2.686927,5.636363636363636e-05,5482788291.968067
8,11,120,0,25,0,0,0.021297008932513194,69742411.61949281,6222681966.38953,40652351524.0899,1.0,1.0,1.0,1.5645463636363637,6.727272727272727e-05,5358591226.092703
8,12,10,54,25,42,1642,0.02461113180374826,753559916.0901214,67743558322.039085,423621580137.8765,1.0,1.0,1.0,27.909316583333332,0.00019683333333333334,56438361498.44766
8,12,20,50,25,42,1463,0.023486371747267944,405569637.1078031,32451056103.302597,198374093988.70816,1.0,1.0,1.0,11.223468500000001,6.516666666666667e-05,26611519316.245605
8,12,30,72,25,40,1428,0.023167377532480923,288244218.54791486,21178979067.677547,128916799469.13542,1.0,1.0,1.0,7.315121416666667,6.383333333333333e-05,17329246680.9773
8,12,40,66,25,32,1239,0.023140165167472766,243575854.3023355,17966844597.853054,105187530280.78072,1.0,1.0,1.0,6.521936666666665,5.916666666666666e-05,14282625016.61574
8,12,50,28,25,21,1006,0.025827068404643768,162477799.18286064,12839161720.163935,78540948577.90678,1.0,1.0,1.0,6.857802916666668,0.00014883333333333334,10535661630.762278
8,12,60,0,25,29,1384,0.022113634390977254,166035650.94675523,13742120221.976622,76067096269.02162,1.0,1.0,1.0,3.6878168333333328,6.558333333333333e-05,10471358610.10232
8,12,70,0,26,0,0,0.025390506497699427,136327906.20443633,10359552815.889929,57414295622.207375,1.0,1.0,1.0,5.494044416666667,6.183333333333332e-05,7908769635.117171
8,12,80,0,25,0,0,0.026960947946015307,128245136.11846799,8204826823.452708,48012467750.04837,1.0,1.0,1.0,4.525369,5.516666666666666e-05,6531983714.518983
8,12,90,0,26,0,0,0.024616347717313553,130109684.59761031,8071597110.865929,48355413213.639885,1.0,1.0,1.0,3.538474583333333,0.00011408333333333335,6540937506.539571
8,12,100,0,26,0,0,0.028954259169264376,98908412.4551996,6026306907.813991,35794213995.04667,1.0,1.0,1.0,4.624609416666668,0.0001665,4853918648.899568
8,12,110,0,25,0,0,0.0258884019441829,81729097.4701791,6221939577.280858,39232260556.48651,1.0,1.0,1.0,2.6548763333333327,6.566666666666666e-05,5224824326.917698
8,12,120,0,26,0,0,0.023969745109404486,74158314.5779025,5911588539.587041,38495434393.18231,1.0,1.0,1.0,2.2678670833333334,0.00010541666666666668,5083771956.68789
8,13,10,61,25,45,1945,0.026411885289331534,918156851.9576741,68897992874.03297,427521094085.3284,1.0,1.0,1.0,33.053085,0.00019292307692307689,57174417636.5807
8,13,20,44,25,39,1295,0.02682400338951243,350819325.5971873,28306832863.939003,177389004268.97537,1.0,1.0,1.0,19.137018153846153,0.00010707692307692307,23645840444.313725
8,13,30,52,25,41,1595,0.026812714744765494,281168871.86613286,20889121021.901802,122638186145.67667,1.0,1.0,1.0,12.219607230769231,7.615384615384616e-05,16638460975.709684
8,13,40,76,25,37,1452,0.02384357459695267,228266660.36785904,17858801370.308723,105844711127.3073,1.0,1.0,1.0,6.718348,9.3e-05,14316018019.160679
8,13,50,95,25,24,1255,0.025441445970151227,194061929.54134914,12796059983.801105,80511784229.83363,1.0,1.0,1.0,6.730929846153847,0.0001823076923076923,10746233740.478746
8,13,60,50,25,25,1236,0.026149205842349213,139529311.52526644,10721141512.656807,63166358913.94026,1.0,1.0,1.0,5.803575076923077,0.00012715384615384615,8558534686.037154
8,13,70,25,25,21,1174,0.029425847525299455,125967196.25747178,8581915377.5499935,50297799332.62765,1.0,1.0,1.0,6.807688692307692,0.000223,6834340015.878976
8,13,80,0,25,0,0,0.024431837013933137,123444139.05021685,8270206772.257814,51476309912.019455,1.0,1.0,1.0,3.4807440000000005,6.384615384615383e-05,6888083227.021185
8,13,90,0,26,0,0,0.026603440456653672,103273333.49962053,7874522943.922684,44677850016.70048,1.0,1.0,1.0,4.281907307692308,5.6076923076923075e-05,6114980904.491877
8,13,100,0,26,0,0,0.027591894342020994,104350550.58612539,6675129544.350732,37681504207.007645,1.0,1.0,1.0,3.7559112307692306,0.00015207692307692307,5176221697.830126
8,13,110,0,26,0,0,0.030624702870482443,61318369.67231215,5808088027.9463,30280706632.2322,1.0,1.0,1.0,4.803446846153847,6.0461538461538456e-05,4232611105.928017
8,13,120,0,26,0,0,0.029215401970340914,75191917.05847047,5473709080.86595,32123667315.38839,1.0,1.0,1.0,4.197815769230769,6.469230769230768e-05,4359742870.602073
8,14,10,51,25,46,1771,0.026266745454543407,794973402.1589867,62428408252.2497,397865628368.326,1.0,1.0,1.0,34.862380214285714,6.714285714285714e-05,52828725717.8853
8,14,20,61,25,43,1688,0.027636700126282138,421008737.39455736,30233497664.072113,192564849175.9415,1.0,1.0,1.0,19.68660457142857,0.0001792857142857143,25597890480.931587
8,14,30,27,25,39,1513,0.026368416050159417,221599945.47878268,20006155054.583378,121819713422.02441,1.0,1.0,1.0,11.239964714285716,6.0499999999999987e-05,16338322265.622156
8,14,40,31,26,29,1177,0.027522502662469923,189867978.04553536,14824696045.876236,88655614591.49728,1.0,1.0,1.0,9.432690857142859,0.00012878571428571428,11963408211.395725
8,14,50,38,25,29,1509,0.028977390479493055,173519944.4421,11666731460.372019,69557615807.44563,1.0,1.0,1.0,8.978391571428572,6.342857142857144e-05,9410571794.321081
8,14,60,36,25,0,0,0.029112710221383054,139663330.31105492,10253812556.981249,60520914911.14726,1.0,1.0,1.0,7.521774071428571,0.00018857142857142857,8200618300.384275
8,14,70,28,25,23,1023,0.0268856791158046,109471434.53992465,9607960712.241459,53775985645.79627,1.0,1.0,1.0,5.485964357142857,5.8785714285714276e-05,7375820686.615966
8,14,80,0,25,0,0,0.031393324633720285,111903871.76247014,7000645348.457672,44104723374.81111,1.0,1.0,1.0,6.537284071428571,6.892857142857141e-05,5888934088.295756
8,14,90,0,25,0,0,0.029293773866741722,106998121.31923766,7361680748.058829,40033572329.64482,1.0,1.0,1.0,5.382693642857143,6.971428571428572e-05,5550592043.353829
8,14,100,0,26,0,0,0.029420804601648354,88800438.10122636,6690413734.866865,37746965022.982925,1.0,1.0,1.0,4.471927571428571,0.00014042857142857143,5174939535.712633
8,14,110,0,25,0,0,0.026785673123230932,93129367.22138216,5881141774.279089,34381203725.82213,1.0,1.0,1.0,3.1034435714285715,5.642857142857143e-05,4679539270.147949
8,14,120,0,26,0,0,0.028469384713718193,90647081.46827793,4959020026.71304,32692014624.16909,1.0,1.0,1.0,3.5072221428571426,6.65e-05,4324458408.705972
8,15,10,54,25,46,2152,0.02917945209113441,793607503.3031336,63833348874.07931,400886653865.86053,1.0,1.0,1.0,43.57231973333334,6.886666666666666e-05,53410860225.35286
8,15,20,61,25,46,1760,0.028837030393949924,354811058.0421989,28118635827.487164,182425003402.69467,1.0,1.0,1.0,21.404254066666667,0.00011066666666666667,24114595153.357674
8,15,30,52,25,41,1689,0.029364576714742185,216219632.9438286,17592657135.210278,113220838334.14136,1.0,1.0,1.0,15.138170266666666,5.999999999999999e-05,14991968937.422483
8,15,40,61,25,29,1376,0.02931785921092126,171981873.5394394,13371732191.633112,81359913594.81331,1.0,1.0,1.0,10.807025466666666,7.606666666666667e-05,10930725061.815025
8,15,50,20,25,28,1474,0.027073287497751456,188204435.75289214,12148856691.609404,74440056485.09091,1.0,1.0,1.0,7.790556266666666,5.6199999999999984e-05,10005520057.358364
8,15,60,0,26,23,1037,0.03401871258980592,111253573.64392713,8252195247.1802435,48951014644.2429,1.0,1.0,1.0,9.508892400000002,7.039999999999999e-05,6623417973.52255
8,15,70,28,25,24,1042,0.03022963939996992,92116766.14987354,6679714677.197568,44379463420.32046,1.0,1.0,1.0,7.296263066666667,6.613333333333332e-05,5838370981.402255
8,15,80,0,26,0,0,0.032579511909687935,95818804.78569587,7327857622.898777,43713285775.61426,1.0,1.0,1.0,6.726151466666667,6.659999999999998e-05,5903973235.568433
8,15,90,0,25,0,0,0.030222131764424655,89706697.60973352,6654328881.10651,36761380336.85174,1.0,1.0,1.0,5.891739866666667,6.753333333333333e-05,5069798471.898519
8,15,100,0,25,0,0,0.03110073844257526,69346620.76877473,5439858223.573539,32761338781.594048,1.0,1.0,1.0,4.8887236666666665,0.00012619999999999998,4412648135.390202
8,15,110,0,26,0,0,0.029119900126162414,74581882.97077012,4810868420.9444685,29441393568.173237,1.0,1.0,1.0,4.45101,6.546666666666667e-05,3958520338.946132
8,15,120,0,26,0,0,0.03676588301462042,96627563.30488195,5047994551.317949,27879937277.455894,1.0,1.0,1.0,5.499817266666667,0.0002428,3865231907.672339
8,16,10,63,25,48,1923,0.030296489004293513,637383497.7944313,54079835235.76708,343324391424.92346,1.0,1.0,1.0,47.143087124999994,6.84375e-05,45594574434.38631
8,16,20,48,25,46,1683,0.02992114383762436,308671897.98900014,25559412888.857677,162338816598.13217,1.0,1.0,1.0,23.978193625000003,0.0001648125,21561834462.070114
8,16,30,36,25,36,1418,0.0338637938424834,226973268.89667174,16083020017.617535,92004294880.74142,1.0,1.0,1.0,19.605933187500003,7.612500000000001e-05,12575914694.51948
8,16,40,35,25,31,1356,0.030544880236045284,159130862.759049,13337982770.35453,76696921507.83594,1.0,1.0,1.0,12.133308687499998,0.00016493750000000002,10448680255.611898
8,16,50,76,25,32,1482,0.029890986955779873,189695404.54559618,12446941476.283508,68161934467.55961,1.0,1.0,1.0,10.215254500000002,0.00010687499999999998,9438368480.268526
8,16,60,29,25,25,1519,0.03331552559749377,118291195.33337268,7443411891.797459,48175674452.084175,1.0,1.0,1.0,9.539120562499997,6.293749999999999e-05,6389053618.282781
8,16,70,0,25,0,0,0.036357979483960884,74871535.38536613,6170445632.9131565,38328118501.50716,1.0,1.0,1.0,9.535335750000002,9.4625e-05,5119311009.500752
8,16,80,0,26,24,0,0.0269714966997932,77216039.9403658,6855854872.519716,45269543711.271164,1.0,1.0,1.0,4.669503625000001,6.474999999999999e-05,5952176552.510174
8,16,90,29,25,25,1314,0.030701936348909144,90815728.39955224,6063007124.459167,37655917741.28081,1.0,1.0,1.0,5.7452248125,7.524999999999999e-05,5041764183.194811
8,16,100,0,26,0,0,0.03159692593394381,42756973.62270938,4558615077.183872,28272855489.928356,1.0,1.0,1.0,5.513090875,5.9812499999999983e-05,3768938421.2589593
8,16,110,0,26,0,0,0.026840477950738496,75175031.88816656,4789467695.778016,32607802298.35999,1.0,1.0,1.0,2.9683491875,0.00015618750000000005,4271296277.548746
8,16,120,0,26,0,0,0.03511103534010116,73808854.38388531,4662270486.562558,25856967434.097664,1.0,1.0,1.0,5.5734475,7.95625e-05,3569817013.824832
8,17,10,67,25,49,1919,0.03190487920056038,674372315.8675008,51002217657.6179,323816563779.72815,1.0,1.0,1.0,51.347234823529405,6.176470588235294e-05,43054160308.81028
8,17,20,57,25,50,1814,0.03072282811490287,335195142.6763597,25126940213.473724,152281174830.7223,1.0,1.0,1.0,24.863059882352943,7.241176470588235e-05,20488142017.72896
8,17,30,54,25,36,1643,0.034400400871168635,240225271.40578198,16364077509.858109,95540937555.8148,1.0,1.0,1.0,19.758647529411768,9.23529411764706e-05,12995066861.574568
8,17,40,52,25,39,1664,0.03239593386004182,175188787.94047606,13217804318.476664,75020821015.29022,1.0,1.0,1.0,13.814159529411763,0.0002520588235294118,10268275056.38072
8,17,50,77,25,26,1332,0.03091458580159683,113922703.1588117,9607814993.974253,61153406643.72719,1.0,1.0,1.0,9.741298411764706,6.01764705882353e-05,8116649512.490897
8,17,60,27,26,26,1436,0.032989852445850905,124053877.21828508,7971388335.682352,50266929846.22399,1.0,1.0,1.0,9.503614529411763,6.447058823529412e-05,6707808323.945851
8,17,70,32,25,50,2679,0.031417175090211864,130333690.1454683,8148583474.904268,48950563104.50303,1.0,1.0,1.0,7.598734823529412,0.00010188235294117647,6616006554.857986
8,17,80,0,25,0,0,0.03199336119360624,125115920.31071988,7638603108.767405,43401685790.41547,1.0,1.0,1.0,6.630918588235293,0.00011882352941176471,5955470315.499072
8,17,90,0,26,0,0,0.03434247936234518,78675872.2829299,5837150660.281289,34551716716.47328,1.0,1.0,1.0,6.895122588235294,0.0003871764705882353,4677674883.650946
8,17,100,0,25,0,0,0.03525070487132353,110428095.80861056,6622843444.370578,35681092217.5767,1.0,1.0,1.0,6.626845470588236,0.00015900000000000002,4969977548.201694
8,17,110,0,26,0,0,0.0338118400205187,76331290.16765742,5134702570.816883,28352243790.831593,1.0,1.0,1.0,5.448383470588235,7.323529411764705e-05,3915596771.9355326
8,17,120,0,26,0,0,0.033405547939043524,56327753.912593886,3536709241.9813995,26414543505.268383,1.0,1.0,1.0,4.999900647058823,0.00014811764705882353,3388225604.161724
8,18,10,63,25,48,1992,0.03395335738673914,674197395.1484656,49420188189.0319,318598143860.377,1.0,1.0,1.0,56.75808199999999,5.905555555555555e-05,42215789955.388016
8,18,20,48,25,49,1687,0.03349763242289025,274324600.0465076,22520431789.349575,140592812459.1323,1.0,1.0,1.0,28.713538499999995,6.777777777777778e-05,18755394699.34719
8,18,30,60,25,38,1566,0.03504538778684783,183105925.71275222,13627936247.902779,90036770084.1005,1.0,1.0,1.0,20.445143166666668,0.0001562777777777778,11857438317.074745
8,18,40,41,25,45,1821,0.03274421821276324,145959465.72624728,12627574558.03974,72262218783.73566,1.0,1.0,1.0,14.295082111111112,6.85e-05,9853908353.52074
8,18,50,41,25,50,1998,0.032816091842046625,112721057.95725214,8969293967.795874,59773694311.1439,1.0,1.0,1.0,11.365706833333332,0.0003431666666666667,7850132915.369627
8,18,60,19,25,22,649,0.03741841549375407,131454996.07963389,7479457575.931011,45678028842.42412,1.0,1.0,1.0,11.252735611111111,5.933333333333333e-05,6155712847.297339
8,18,70,31,25,26,1490,0.03500453423249364,82225574.45081013,7301130580.633569,41889963276.18294,1.0,1.0,1.0,9.168462388888887,0.00010666666666666667,5706780305.435728
8,18,80,0,25,0,0,0.03867555152225282,91269791.55715927,6300998093.866359,35448059799.565704,1.0,1.0,1.0,8.859598944444448,0.00012633333333333333,4868894413.723036
8,18,90,0,25,0,0,0.03683932352079174,79381051.56561515,5992659845.396065,33256960389.21291,1.0,1.0,1.0,7.619741055555555,0.00015266666666666667,4579794710.330893
8,18,100,0,25,0,0,0.03423104079147126,62299913.53533389,5008627233.84392,29662783033.310314,1.0,1.0,1.0,6.377211888888889,0.0001889444444444444,4011613661.151725
8,18,110,0,25,0,0,0.03351856915915874,70638824.88892078,4258035226.454433,26363527841.55192,1.0,1.0,1.0,5.503005111111111,6.399999999999998e-05,3537406982.2051253
8,18,120,0,25,0,0,0.034693234394858614,57340892.68490617,4334210901.344943,25045745298.650574,1.0,1.0,1.0,5.278595166666666,0.00014755555555555553,3411555311.3148875
8,19,10,61,25,46,1612,0.03539674043070319,530486790.41153795,40729989646.577034,266040544551.8421,1.0,1.0,1.0,61.07983215789472,9.994736842105263e-05,35121392874.14398
8,19,20,49,25,49,1832,0.036368609696719754,303967588.99514395,20787533713.54522,134350100941.70158,1.0,1.0,1.0,31.668845368421056,0.00017510526315789475,17805294011.999012
8,19,30,64,25,51,2131,0.033928979708522246,193296693.72740436,14789214952.28309,89351614812.35968,1.0,1.0,1.0,19.04994184210526,0.00011168421052631578,12028312074.38654
8,19,40,59,25,35,1651,0.03685201188150643,137403795.62711763,9682912022.467855,61473674783.93569,1.0,1.0,1.0,16.906476947368418,0.00016968421052631583,8180132466.1275425
8,19,50,57,25,27,1309,0.03480208780895231,129060878.40763383,9153684543.889603,54498704319.459885,1.0,1.0,1.0,12.104915789473685,0.00010173684210526317,7370949902.557675
8,19,60,34,25,28,1241,0.03722579205786396,99943533.6363128,8002217866.897273,46602559228.28327,1.0,1.0,1.0,10.978940789473686,6.421052631578948e-05,6330659921.543479
8,19,70,45,25,23,1180,0.03426950708037026,117599556.79192927,6617832297.482936,41846371211.507996,1.0,1.0,1.0,9.027920578947368,0.0003369999999999999,5590523230.580229
8,19,80,0,25,0,0,0.038725590456359156,85649179.91296138,5913843787.762848,32407538065.9152,1.0,1.0,1.0,8.525929526315789,6.947368421052631e-05,4483476952.421369
8,19,90,0,26,0,0,0.040285221320512155,68223254.01065497,4999463101.525158,34420202572.88904,1.0,1.0,1.0,9.49489973684211,0.0002871052631578947,4489669113.57209
8,19,100,0,26,0,0,0.03521373639887768,75196197.06615579,5360323964.20827,30307257044.3288,1.0,1.0,1.0,6.429811736842105,0.00014636842105263164,4155427806.5720224
8,19,110,0,26,0,0,0.038464142988903764,58097498.1998607,4486960124.793165,28280825601.21812,1.0,1.0,1.0,6.620924736842105,5.984210526315789e-05,3766142804.350113
8,19,120,0,25,0,0,0.04466189426806442,43974482.25671084,3391535235.6143613,20835723086.74077,1.0,1.0,1.0,6.8015016842105265,0.00013210526315789474,2792661463.129621
8,20,10,65,25,49,2030,0.03793398296970364,586087944.7591659,42057198316.03397,272813399547.36362,1.0,1.0,1.0,66.57872255,0.0003068,36103040891.98476
8,20,20,48,25,45,1631,0.036007792078913525,274363622.28716445,20689249872.14361,129343315371.95804,1.0,1.0,1.0,31.261665549999996,0.00011980000000000001,17264235911.79987
8,20,30,32,25,31,1350,0.045037722092148125,167324603.54761797,11914127020.92728,64804240124.027466,1.0,1.0,1.0,27.013481950000006,0.00020515,8980376521.912682
8,20,40,45,25,20,968,0.04182982329484699,135403042.39060882,9363014043.329723,56645316409.14883,1.0,1.0,1.0,18.499639050000006,0.00010339999999999999,7631916498.705362
8,20,50,30,25,23,1039,0.03869111300551788,131827970.14011702,8407754700.015463,50657092631.31651,1.0,1.0,1.0,14.2741942,8.014999999999997e-05,6839539719.853445
8,20,60,27,25,25,1188,0.03818056931000171,121383641.47551616,7014318264.114471,44755826627.47969,1.0,1.0,1.0,11.38301485,0.00010990000000000002,5963414814.656289
8,20,70,0,25,0,0,0.036734326571442245,116401331.89300175,7111351179.423365,44136489109.60209,1.0,1.0,1.0,10.199254449999996,0.00028715,5917400034.311955
8,20,80,21,25,25,1436,0.03828553819955364,96975391.81855765,6017661626.359449,34384993865.41814,1.0,1.0,1.0,9.3110976,6.49e-05,4709914445.0486965
8,20,90,0,25,0,0,0.03931928788810437,71942395.90093446,5095932930.113161,30543922763.83361,1.0,1.0,1.0,8.6077111,0.00016720000000000003,4123938501.522771
8,20,100,0,25,0,0,0.037644176086754674,71270805.7342398,5113244272.871902,27082083581.21891,1.0,1.0,1.0,6.57520815,0.0001554,3780746747.4361753
8,20,110,0,26,0,0,0.0436898948019255,75202282.5213398,4807704883.249741,26563398901.445946,1.0,1.0,1.0,8.21271895,6.170000000000001e-05,3670522428.2445245
8,20,120,0,25,0,0,0.03755850191331528,61711132.000220105,4650484378.377158,25360661022.993526,1.0,1.0,1.0,5.634328200000001,0.00010624999999999998,3509360745.1468706
9,1,10,9,25,5,186,0.008226505520833333,2109186080.373252,101149110206.80403,621477551293.4409,1.0,1.0,1.0,0.0,5.6e-05,83854007425.96594
9,1,20,10,25,4,159,0.0083100776336478,903226600.140063,47921662944.401924,306354426689.43604,1.0,1.0,1.0,0.0,6.3e-05,40852033876.92177
9,1,30,5,25,4,227,0.008754599471830986,743270165.744501,43840364071.04767,291522047089.8232,1.0,1.0,1.0,0.0,6e-05,38440566638.212746
9,1,40,4,25,3,149,0.008159285227272725,676478258.07787,37213479593.43296,225141367546.7242,1.0,1.0,1.0,0.0,6.3e-05,30430367453.013252
9,1,50,7,26,2,102,0.00689322509057971,392332602.563877,19183676934.883156,114130835076.98457,1.0,1.0,1.0,0.0,5.9e-05,15524451715.46955
9,1,60,3,25,3,111,0.007543634615384614,374664116.096028,17749557827.36519,103800242397.81792,1.0,1.0,1.0,0.0,6e-05,14192200685.521791
9,1,70,0,25,0,0,0.007674998106060606,198537502.146824,14171611652.901884,87744828381.9759,1.0,1.0,1.0,0.0,6.1e-05,11747781419.280483
9,1,80,0,25,0,0,0.007262900000000001,150869701.188595,12841014606.28644,83036563790.81741,1.0,1.0,1.0,0.0,5.9e-05,10977468090.170792
9,1,90,0,25,0,0,0.008659019166666665,296193637.933307,15208502327.07348,84606867331.88976,1.0,1.0,1.0,0.0,5.5e-05,11709722744.156752
9,1,100,0,25,0,0,0.00855199456521739,296966028.494707,15217960181.932114,74278963349.66537,1.0,1.0,1.0,0.0,5.7e-05,10679364590.299011
9,1,110,0,25,0,0,0.007820407608695653,335947648.751296,16149455621.779268,86997101396.68231,1.0,1.0,1.0,0.0,5.9e-05,12164764617.149738
9,1,120,0,25,0,0,0.008709199999999999,161099616.120051,8212471713.096063,54744626919.80674,1.0,1.0,1.0,0.0,5.7e-05,7229726764.8836775
9,2,10,15,25,10,378,0.008704610416666668,1741872199.356642,108125968324.20715,663589295617.4009,1.0,1.0,1.0,0.0,5.9e-05,89203433765.13092
9,2,20,19,26,9,405,0.00877659875801282,949115555.3235614,61268285812.6761,390421697624.0423,1.0,1.0,1.0,0.0,5.6e-05,51960207812.66571
9,2,30,22,25,8,381,0.009275178291316527,696546515.2507225,44541494843.87419,286854382695.4508,1.0,1.0,1.0,0.0,5.9e-05,38081319797.99518
9,2,40,16,26,7,247,0.009174650943396227,410522674.0882465,29175102617.484184,184631834961.04248,1.0,1.0,1.0,0.0,5.9e-05,24585569890.46261
9,2,50,12,25,5,277,0.009886303229580262,474032622.69057906,26808547276.520092,165188542741.48715,1.0,1.0,1.0,0.0,5.85e-05,22212386564.33589
9,2,60,0,25,6,244,0.008239527590090091,373694743.33798003,21631860645.77917,129417339912.12962,1.0,1.0,1.0,0.0,5.8e-05,17529692439.705135
9,2,70,0,25,0,0,0.008925463541666668,242660825.19504452,13631156214.748755,94200824393.05544,1.0,1.0,1.0,0.0,5.7e-05,12316176258.891582
9,2,80,0,25,0,0,0.009375337244572159,220361886.0144865,15601704484.899418,89645184493.2869,1.0,1.0,1.0,0.0,5.75e-05,12239112665.518467
9,2,90,0,26,0,0,0.009535199552617522,253220046.48896098,12943104037.236164,75220629859.88287,1.0,1.0,1.0,0.0,5.9e-05,10287937824.977537
9,2,100,0,26,0,0,0.009841820713932806,128704055.5798885,9670461079.298866,63512973647.76502,1.0,1.0,1.0,0.0,5.55e-05,8375482418.541959
9,2,110,0,25,0,0,0.00979932647907648,275454719.88044447,13483344576.868465,77196469094.33151,1.0,1.0,1.0,0.0,5.7e-05,10609134127.722912
9,2,120,0,26,0,0,0.009582754221491227,213119225.777229,9535880671.824863,59012275585.07666,1.0,1.0,1.0,0.0,5.85e-05,7957587149.916449
9,3,10,23,26,15,648,0.009681593558068117,1934661582.3195484,120284603508.98845,744528919910.5244,1.0,1.0,1.0,0.0,5.8e-05,99864075799.47357
9,3,20,23,26,15,547,0.009336979501078748,904982205.302701,55717474411.19198,368028104010.61005,1.0,1.0,1.0,0.0,5.5333333333333334e-05,48579792826.01105
9,3,30,16,26,15,528,0.010216932833234304,520051604.113532,32094620531.02951,221069474462.77792,1.0,1.0,1.0,0.0,5.8e-05,28889907674.36292
9,3,40,23,26,11,421,0.009893047776133514,466302664.4810906,27178445736.108734,168732256470.4281,1.0,1.0,1.0,0.0013656666666666667,5.5333333333333334e-05,22635326658.39521
9,3,50,14,26,7,267,0.009892048911736413,420051807.831544,24701493794.36336,151609125084.3414,1.0,1.0,1.0,0.0,5.766666666666667e-05,20395247531.788647
9,3,60,0,26,0,0,0.010380813660649446,274343469.92935866,17247988039.261105,108670231429.42963,1.0,1.0,1.0,0.0,5.766666666666667e-05,14508661178.74549
9,3,70,0,26,11,432,0.009828144293234767,213818047.42010832,16726073872.854698,101313917700.70314,1.0,1.0,1.0,0.0,5.633333333333334e-05,13626279176.835089
9,3,80,0,26,0,0,0.010106259571575545,288049954.33437866,17300854559.524075,92070567815.19255,1.0,1.0,1.0,0.0,5.933333333333333e-05,12868862660.45788
9,3,90,0,26,0,0,0.010998145925925927,178186758.98608997,11059932514.010294,70368162912.86322,1.0,1.0,1.0,0.0,5.666666666666667e-05,9373533524.3784
9,3,100,0,26,0,0,0.009332953144769382,205920484.61172804,12929232083.97616,70388259705.75708,1.0,1.0,1.0,0.0,5.566666666666667e-05,9768816725.59891
9,3,110,0,26,0,0,0.01038982582236842,170932279.728426,9159217839.516651,61139076418.99734,1.0,1.0,1.0,0.0,5.7333333333333336e-05,8065403804.612716
9,3,120,0,26,0,0,0.008518208878968253,142863412.851544,10443689026.737906,64790013779.333595,1.0,1.0,1.0,0.0,5.8666666666666665e-05,8667743571.27677
9,4,10,31,26,20,944,0.01157921942408926,1803878218.923014,123914211793.43437,776631051313.6318,1.0,1.0,1.0,0.0,5.7e-05,103708662242.29593
9,4,20,32,26,21,1006,0.010254953942031108,984291765.8100944,70152735128.36862,444160445262.4237,1.0,1.0,1.0,0.0,5.7e-05,59135595786.98291
